city,lat,lng
Smithville,35.9584,-85.8211
Todd Creek,39.9797,-104.8734
Cheraw,34.6956,-79.9084
Berlin,38.3310,-75.2148
Doney Park,35.2656,-111.5190
Willow Park,32.7548,-97.6498
Grandyle Village,42.9867,-78.9524
Aledo,32.6974,-97.6069
Vandergrift,40.5994,-79.5746
Whitfield,27.4116,-82.5659
Duryea,41.3533,-75.7757
Terrell Hills,29.4771,-98.4472
Genoa,42.0926,-88.6964
Fussels Corner,28.0574,-81.8610
Kenneth City,27.8156,-82.7162
Carmi,38.0861,-88.1722
McSwain,37.3145,-120.5868
Pacheco,37.9878,-122.0700
Beattystown,40.8222,-74.8502
Munroe Falls,41.1386,-81.4344
Marksville,31.1246,-92.0652
Cortez,27.4668,-82.6688
West Sayville,40.7295,-73.1051
Meridian,39.5458,-104.8533
Long View,35.7217,-81.3857
Manheim,40.1630,-76.3964
Headland,31.3501,-85.3523
Sawmills,35.8165,-81.4781
Lone Grove,34.1809,-97.2559
East Kapolei,21.3633,-158.0410
Sulphur,34.4979,-96.9898
Summit,32.0617,-110.9485
Swoyersville,41.2977,-75.8799
Alva,36.7895,-98.6649
Carlyss,30.1761,-93.3704
Giddings,30.1833,-96.9279
North Manchester,41.0044,-85.7751
Breckenridge,39.4995,-106.0432
Pensacola Station,30.3541,-87.3050
Lakeport,39.0392,-122.9218
Ardsley,41.0134,-73.8394
Social Circle,33.6505,-83.7116
Sergeant Bluff,42.3978,-96.3517
Coco,18.0009,-66.2602
Jackson,38.3485,-120.7728
Batesburg-Leesville,33.9126,-81.5313
Wadesboro,34.9645,-80.0746
Oakhurst,37.3475,-119.6202
Forked River,39.8257,-74.1819
Sheridan,34.2996,-92.4223
Hillandale,39.0249,-76.9737
Ayden,35.4693,-77.4167
Edgewater,39.7508,-105.0627
South Barrington,42.0881,-88.1580
Bridgeport,40.1042,-75.3437
El Cerro Mission,34.7688,-106.6447
Terryville,41.6784,-73.0064
Circle Pines,45.1409,-93.1505
Las Piedras,18.1787,-65.8711
Stafford Courthouse,38.4184,-77.4202
Dodgeville,42.9660,-90.1297
Pleasant Garden,35.9595,-79.7600
Holtville,32.6314,-86.3268
Middletown,39.4415,-77.5347
Lake Wildwood,39.2349,-121.2002
Goshen,36.3493,-119.4206
Bisbee,31.4126,-109.9178
Aberdeen,33.8287,-88.5539
Baxley,31.7641,-82.3509
Willits,39.4047,-123.3494
Cave Creek,33.8513,-111.9801
Ste. Genevieve,37.9755,-90.0477
Chamberlayne,37.6280,-77.4288
Westmont,40.3194,-78.9525
Sonora,37.9819,-120.3828
LaBelle,26.7219,-81.4506
New Freedom,39.7353,-76.6967
Redland,32.4754,-86.1375
Golden Triangle,39.9288,-75.0398
Shady Side,38.8285,-76.5207
Edinboro,41.8762,-80.1247
Moses Lake North,47.1949,-119.3178
Oak Point,33.1795,-96.9907
Hudson,31.3287,-94.8014
Brielle,40.1048,-74.0637
Lexington,40.6800,-82.5793
Port Allen,30.4456,-91.2098
Vinton,42.1631,-92.0260
Bigfork,48.0852,-114.0551
Gibraltar,42.0960,-83.2029
Sparta,35.9347,-85.4726
Springdale,38.9363,-76.8442
Island Park,40.6051,-73.6553
Kingfisher,35.8444,-97.9386
Myrtletown,40.7888,-124.1286
Pleasant View,36.3893,-87.0455
Minot AFB,48.4209,-101.3381
Louisburg,38.6202,-94.6770
Hoopeston,40.4608,-87.6635
Lavon,33.0252,-96.4381
Whispering Pines,35.2537,-79.3754
Pendleton,40.0066,-85.7711
Mayfair,36.7694,-119.7612
Reedurban,40.7979,-81.4358
Granite Falls,35.7970,-81.4237
Westvale,43.0399,-76.2176
Franklin,41.1101,-74.5886
Demarest,40.9550,-73.9568
Shenandoah,40.7582,-95.3720
Orangetree,26.2929,-81.5786
Colville,48.5454,-117.8985
Bret Harte,37.6021,-121.0045
Quinnipiac University,41.4174,-72.8992
Edwardsville,41.2613,-75.9071
Mount Carmel,39.0978,-84.2995
Forest Hills,36.0652,-86.8403
Olympia Fields,41.5170,-87.6924
Beach Haven West,39.6703,-74.2338
Orange,38.2485,-78.1129
Royersford,40.1862,-75.5382
Union Grove,42.6864,-88.0496
Rocky Mount,37.0045,-79.8854
Progreso,26.0962,-97.9566
Rio Communities,34.6459,-106.7164
Hiram,33.8777,-84.7710
Adairsville,34.3709,-84.9212
Saltillo,34.3790,-88.6938
Luverne,43.6531,-96.2148
Medical Lake,47.5712,-117.6893
Nashville,31.2048,-83.2478
Michigan Center,42.2268,-84.3230
Hickory Creek,33.1109,-97.0308
Daleville,31.2915,-85.7117
Dellwood,38.7564,-90.2766
Princeton,45.5688,-93.5899
Wauchula,27.5469,-81.8102
Becker,45.3824,-93.8772
Harlan,41.6495,-95.3268
Needles,34.8164,-114.6189
Archer Lodge,35.6907,-78.3749
Abbeville,34.1787,-82.3774
Gilmer,32.7318,-94.9461
Lindstrom,45.3870,-92.8477
Blythewood,34.2121,-80.9921
Treasure Lake,41.1677,-78.7187
Stafford Springs,41.9595,-72.3105
Valparaiso,30.4926,-86.5079
Carrizo Springs,28.5267,-99.8589
Lake Wisconsin,43.3739,-89.5858
McGuire AFB,40.0285,-74.5883
Fellsmere,27.7241,-80.5974
Chittenango,43.0462,-75.8748
Silverton,39.1884,-84.4010
Combee Settlement,28.0597,-81.9051
Keyser,39.4394,-78.9821
Mineola,32.6462,-95.4774
Shelley,43.3795,-112.1261
Omak,48.4229,-119.5159
Sawgrass,30.1900,-81.3704
Utqiagvik,71.2727,-156.7575
Wrightsboro,34.2895,-77.9217
Desloge,37.8751,-90.5191
New Castle,39.5776,-107.5267
Odenville,33.6978,-86.4228
Lares,18.2964,-66.8836
Creedmoor,36.1224,-78.6757
Green Tree,40.4170,-80.0544
Avondale,29.9072,-90.1933
Gifford,27.6756,-80.4252
Cochran,32.3875,-83.3523
Spring Lake Heights,40.1521,-74.0430
Flemington,40.5087,-74.8599
Glendive,47.1101,-104.7070
Carthage,32.7431,-89.5337
Lee Acres,36.7031,-108.0648
South Sarasota,27.2857,-82.5332
Pinardville,43.0010,-71.5171
Elko New Market,44.5665,-93.3380
Skyline View,40.3376,-76.7256
Manitou Springs,38.8575,-104.9127
Westlake,30.2606,-93.2638
Van Alstyne,33.4216,-96.5838
Tiffin,41.7064,-91.6583
Prairie Heights,47.1529,-122.1048
Baldwin City,38.7782,-95.1880
Holbrook,34.9044,-110.1672
Penns Grove,39.7275,-75.4691
Ahoskie,36.2842,-76.9902
Chatsworth,34.7808,-84.7835
Spring House,40.1850,-75.2267
Los Chaves,34.7334,-106.7611
South Bound Brook,40.5535,-74.5277
Luray,38.6650,-78.4546
Palos Park,41.6679,-87.8891
Denton,38.8770,-75.8264
Ogallala,41.1292,-101.7211
Crouch Mesa,36.7480,-108.0853
Barling,35.3284,-94.2791
Vail,39.6385,-106.3613
Winfield,33.9334,-87.7961
Wahoo,41.2166,-96.6172
Indian Wells,33.7036,-116.3396
Butler Beach,29.7980,-81.2653
South Bay,26.6770,-80.7265
Floral City,28.7065,-82.3090
Wright City,38.8341,-91.0399
Harrington Park,40.9899,-73.9804
King George,38.2807,-77.1896
Springville,33.7643,-86.4742
Winnsboro,32.1650,-91.7210
Clinton,39.6608,-87.4045
Crystal Springs,31.9903,-90.3540
Fountain Hill,40.6029,-75.3961
Kanab,37.0262,-112.5219
Buckhead,31.8613,-81.2623
Worland,44.0025,-107.9544
Ridge Wood Heights,27.2874,-82.5137
Columbia,37.1036,-85.3073
Hinton,35.4895,-98.3575
Telford,40.3259,-75.3274
Jeanerette,29.9157,-91.6758
Hamilton,46.2527,-114.1598
Crossett,33.1280,-91.9631
Coopersville,43.0658,-85.9341
Robbins,41.6431,-87.7081
Swartz,32.5809,-91.9869
Landing,40.9078,-74.6593
Glen Head,40.8449,-73.6180
Mattituck,41.0012,-72.5419
Mount Plymouth,28.8024,-81.5351
Noyack,40.9826,-72.3350
West Elmira,42.0879,-76.8472
Oak Park Heights,45.0324,-92.8098
Flower Hill,40.8075,-73.6755
Point Pleasant Beach,40.0928,-74.0459
Heeia,21.4205,-157.8205
Sugarcreek,41.4380,-79.8183
Riva,38.9448,-76.5876
Brookridge,28.5483,-82.4897
Cheboygan,45.6410,-84.4687
Ottawa Hills,41.6682,-83.6433
Mount Pleasant,35.5483,-87.1872
Platte City,39.3574,-94.7651
Littlestown,39.7452,-77.0892
DeWitt,42.8364,-84.5750
Arnold,40.5788,-79.7655
Bridgeville,40.3578,-80.1061
Higginsville,39.0652,-93.7270
Humboldt,42.7229,-94.2241
Dansville,42.5625,-77.6968
Fairfield,38.3798,-88.3723
Midway,35.9751,-80.2204
St. Clair,38.3480,-90.9933
Whitehouse,41.5215,-83.7958
Northwest Harbor,41.0086,-72.2287
Windom,43.8736,-95.1201
Northvale,41.0101,-73.9505
Herculaneum,38.2579,-90.3948
Monticello,30.4881,-91.0448
Adjuntas,18.1638,-66.7235
Guerneville,38.5137,-122.9894
Oak Hill,36.0735,-86.7856
Lake Pocotopaug,41.5960,-72.5100
Piedmont,33.9269,-85.6149
Whiteville,34.3306,-78.7014
Spry,39.9125,-76.6864
Chisholm,47.4877,-92.8786
Christiana,35.7193,-86.4129
June Park,28.0720,-80.6876
St. James,43.9833,-94.6249
Brisbane,37.6902,-122.4021
Benton,36.8479,-88.3602
Violet,29.8962,-89.8920
Cresaptown,39.5944,-78.8356
Meadow Lake,34.8024,-106.5701
Orangeburg,41.0488,-73.9408
Edwardsville,39.0765,-94.8166
Childersburg,33.2962,-86.3456
Springhill,33.0019,-93.4613
Avalon,40.5011,-80.0680
Osage Beach,38.1353,-92.6478
Cortland,41.9255,-88.6794
Whiteville,35.3180,-89.1498
Lower Grand Lagoon,30.1444,-85.7526
Justin,33.0882,-97.3041
Ashland,38.7927,-92.2479
Rock Hill,38.6091,-90.3673
Lonsdale,44.4778,-93.4225
Poplar Grove,42.3517,-88.8353
Montoursville,41.2472,-76.9184
East Palestine,40.8392,-80.5467
Massac,37.0335,-88.6858
Crystal City,38.2227,-90.3813
Meadows Place,29.6513,-95.5874
Jackson,31.5318,-87.8915
Millis-Clicquot,42.1648,-71.3544
West Milton,39.9585,-84.3261
Berwick,29.7013,-91.2377
Brewerton,43.2345,-76.1410
Santa Ynez,34.6168,-120.0948
Richwood,29.0723,-95.4046
Watertown,44.9604,-93.8431
Mather,38.5488,-121.2831
Grafton,39.3409,-80.0162
Haleiwa,21.5965,-158.1003
Tuscola,39.7968,-88.2749
Potosi,32.3404,-99.6789
Deale,38.7910,-76.5469
River Ridge,28.2669,-82.6257
Kenmar,41.2547,-76.9550
Lake of the Pines,39.0357,-121.0590
Jenkintown,40.0962,-75.1296
Flora,38.6688,-88.4758
Lake Worth,32.8130,-97.4306
Locust,35.2688,-80.4369
Centreville,39.0420,-76.0630
Searingtown,40.7705,-73.6603
Lakewood,42.2279,-88.3931
Kimberly,42.5342,-114.3699
Creve Coeur,40.6426,-89.5981
Hawthorne,41.1035,-73.7968
Okauchee Lake,43.1256,-88.4385
Falmouth,38.3319,-77.4655
Wauna,47.3860,-122.6695
Charleston,36.9179,-89.3343
South Hill,36.7254,-78.1287
Lebanon,38.6005,-89.8114
Valdese,35.7566,-81.5634
Royal Pines,35.4783,-82.5038
Le Claire,41.5963,-90.3686
Midland,35.2450,-80.5212
Mansfield,32.0355,-93.7004
Salem,37.6399,-91.5345
Bealeton,38.5822,-77.7781
East Troy,42.7846,-88.3973
Bremen,41.4484,-86.1505
Grantley,39.9386,-76.7297
Lakeview,34.9777,-85.2539
West Pittston,41.3296,-75.8000
Lemoyne,40.2442,-76.8991
Morgan's Point Resort,31.1519,-97.4587
North Westport,41.6540,-71.0927
Elk Ridge,40.0099,-111.6775
Aurora,40.8645,-98.0078
Winchester,40.1719,-84.9764
Hurstbourne,38.2379,-85.5891
Leisure Village East,40.0384,-74.1678
Kingsville,39.4496,-76.4205
High Ridge,38.4608,-90.5338
Kalaheo,21.9159,-159.5236
Negaunee,46.4970,-87.5968
Palmetto,33.5310,-84.6678
Cornelia,34.5170,-83.5311
Reidland,37.0085,-88.5261
Highlands,40.4036,-73.9898
Montebello,41.1317,-74.1135
Carolina Shores,33.9077,-78.5740
Barnwell,33.2419,-81.3659
East Merrimack,42.8692,-71.4819
Carmel Valley Village,36.4824,-121.7198
South Tucson,32.1955,-110.9692
Blanchester,39.2934,-83.9795
Rockford,45.0920,-93.7453
Mount Ephraim,39.8805,-75.0918
Argyle,33.1102,-97.1867
Ocean Bluff-Brant Rock,42.1006,-70.6626
Vandercook Lake,42.1917,-84.3855
Post,33.1910,-101.3814
Rogersville,36.4081,-83.0043
Hanamaulu,21.9953,-159.3494
Elberton,34.1063,-82.8705
New Boston,33.4612,-94.4183
Prospect,38.3471,-85.6103
Boiling Springs,35.2522,-81.6636
Dilworth,46.8795,-96.6985
Estacada,45.2986,-122.3337
Neptune City,40.2005,-74.0333
Blue Point,40.7519,-73.0353
Ellisville,31.5969,-89.2091
Erwin,35.3226,-78.6733
Montgomery,31.9438,-81.1081
Horseshoe Bay,30.5403,-98.3804
Jackson,30.8346,-91.2080
Wapato,46.4437,-120.4215
Fox River Grove,42.1955,-88.2147
Flourtown,40.1039,-75.2069
Berryville,39.1504,-77.9825
Little Falls,43.0452,-74.8566
Florence,32.1557,-90.1225
Lexington,39.1798,-93.8694
Galeville,43.0868,-76.1871
Running Springs,34.2104,-117.1147
East Petersburg,40.1006,-76.3511
Blackwood,39.7982,-75.0629
Leonardtown,38.3039,-76.6395
Oconto,44.8923,-87.8715
Hollister,36.6057,-93.2339
Miami Heights,39.1676,-84.7152
Verona,38.1937,-79.0082
Westwood,38.4806,-82.6798
Ashville,39.7238,-82.9575
Glendale,39.7036,-104.9352
Cornwall,40.2659,-76.4077
Coarsegold,37.2401,-119.7021
Staunton,39.0116,-89.7910
Buhl,42.5984,-114.7596
South Brooksville,28.5243,-82.4159
Waynesboro,31.6774,-88.6353
Floyds Knobs,38.3245,-85.8736
Whiting,41.6731,-87.4842
Madison,33.5793,-83.4758
American Falls,42.7828,-112.8541
Lolo,46.7756,-114.1018
Randleman,35.8165,-79.8066
Grayson,33.8904,-83.9576
Centralia,39.2105,-92.1342
Westport,35.5103,-80.9783
Raeford,34.9809,-79.2291
Lake Darby,39.9604,-83.2242
Lindale,34.1884,-85.1808
Sauk Centre,45.7360,-94.9523
Squaw Valley,36.6997,-119.1995
Granite Falls,48.0874,-121.9706
Taylor Creek,27.2173,-80.7925
Stone Park,41.9033,-87.8805
Lillington,35.4001,-78.8138
Sunnyside,36.7294,-119.6945
Stock Island,24.5658,-81.7351
Piney,34.5024,-93.1420
Newton Falls,41.1889,-80.9711
Añasco,18.2861,-67.1409
Greenacres,35.3831,-119.1184
Gang Mills,42.1534,-77.1230
Panther Valley,40.9078,-74.8412
Evansdale,42.4635,-92.2766
Donora,40.1789,-79.8625
Beecher,41.3500,-87.6172
Weaverville,35.6963,-82.5585
Farley,37.0405,-88.5734
Smith Mills,41.6432,-70.9922
Pittsboro,35.7255,-79.1713
North Kansas City,39.1396,-94.5641
Columbiana,33.1930,-86.6114
Lake Tansi,35.8701,-85.0614
Silverthorne,39.6562,-106.0869
Canastota,43.0836,-75.7559
Lexington,46.1899,-122.9125
Clintonville,44.6222,-88.7513
Forsyth,33.0352,-83.9390
Wood Village,45.5358,-122.4205
Diboll,31.1873,-94.7833
Camanche,41.7923,-90.2770
Mount Orab,39.0293,-83.9267
Seat Pleasant,38.8952,-76.9016
Folkston,30.8392,-82.0073
Dardanelle,35.2263,-93.1649
Garwood,40.6513,-74.3231
Butler,38.2598,-94.3394
Warm Mineral Springs,27.0472,-82.2702
Sellersville,40.3600,-75.3083
Coopertown,36.4142,-86.9658
Hummelstown,40.2657,-76.7126
Auburn,39.5763,-89.7440
Beaufort,34.7300,-76.6493
West Reading,40.3337,-75.9470
Jim Thorpe,40.8712,-75.7433
Beavercreek,45.2756,-122.5136
Nassau Village-Ratliff,30.5108,-81.8089
Mount Vernon,41.9232,-91.4243
Clarkdale,34.7501,-112.0555
Pascoag,41.9520,-71.7042
Simonton Lake,41.7478,-85.9657
Hearne,30.8770,-96.5956
Perry,36.2837,-97.3094
Lake Montezuma,34.6414,-111.7960
Hancock,47.1367,-88.5979
La Joya,26.2518,-98.4699
Granite Hills,32.8033,-116.9056
Cross Mountain,29.6559,-98.6580
Long Hill,41.3536,-72.0517
California,38.6303,-92.5670
Grant-Valkaria,27.9322,-80.5655
Nowthen,45.3421,-93.4495
Paulden,34.8897,-112.4937
Lajas,18.0431,-67.0574
Charlotte Harbor,26.9629,-82.0571
Summerside,39.1187,-84.2861
West Wendover,40.7407,-114.0783
Edenton,36.0579,-76.6008
Menands,42.6910,-73.7271
Mount Vernon,37.1050,-93.8190
Coldwater,40.4828,-84.6321
Jessup,41.4622,-75.5478
Fremont,43.4633,-85.9537
Pilot Point,33.3949,-96.9497
Lincoln Village,38.0054,-121.3340
New Roads,30.6959,-91.4537
Bayside,43.1827,-87.9017
Dexter,42.3319,-83.8803
Buena,39.5282,-74.9448
Barclay,39.9013,-75.0009
Big Pine Key,24.6893,-81.3676
Mountain Lakes,40.8907,-74.4406
Holts Summit,38.6472,-92.1142
Mountain Grove,37.1341,-92.2660
Fulton,34.2616,-88.4021
Wolverine Lake,42.5550,-83.4883
Viroqua,43.5603,-90.8858
Thiells,41.2068,-74.0121
Crestline,40.7836,-82.7458
Ranlo,35.2889,-81.1294
Deer Park,47.9642,-117.4398
Hartwell,34.3496,-82.9289
Madisonville,30.9538,-95.9091
University,34.3655,-89.5379
Roseburg North,43.2662,-123.3477
Narberth,40.0077,-75.2634
Buffalo,44.3427,-106.7139
Waimanalo Beach,21.3288,-157.6974
Farmville,35.5951,-77.5907
West Bay Shore,40.6948,-73.2618
Shannon Hills,34.6157,-92.4217
Honesdale,41.5774,-75.2524
Mosinee,44.7874,-89.6839
Gordon Heights,40.8645,-72.9678
Crooked River Ranch,44.4242,-121.2757
Greenville,37.2121,-87.1780
Castle Pines Village,39.4418,-104.8970
Clearlake Riviera,38.9513,-122.7208
Wrightwood,34.3495,-117.6300
Tazewell,37.1268,-81.5134
Chester,38.9677,-76.2824
Mullica Hill,39.7270,-75.2194
Breckenridge Hills,38.7158,-90.3684
Haughton,32.5277,-93.5041
China Grove,35.5720,-80.5791
Hokes Bluff,33.9902,-85.8639
North Terre Haute,39.5370,-87.3653
Ottawa,41.0202,-84.0354
Selmer,35.1708,-88.5955
Paradise Hills,35.1981,-106.7023
Brooktrails,39.4429,-123.3963
Archbold,41.5166,-84.3039
Glassport,40.3261,-79.8861
Fredericktown,37.5644,-90.2988
Rio Bravo,27.3648,-99.4820
Medina,26.9289,-99.2614
Eldon,38.3511,-92.5766
Mount Hermon,36.6716,-79.4202
Newport,44.9372,-72.2090
Ridge Manor,28.4988,-82.1832
Tulia,34.5374,-101.7741
Cutler,36.5247,-119.2889
Eagar,34.1056,-109.2961
Emerald Lake Hills,37.4662,-122.2674
Burnt Mills,39.0340,-76.9983
Winona,33.4899,-89.7280
Bethel Manor,37.0972,-76.4243
Oak Grove,36.4222,-82.4293
Broadmoor,37.6916,-122.4814
Baxter Village,35.0280,-80.9792
North Plymouth,41.9727,-70.6889
Denver City,32.9680,-102.8318
Mystic,41.3562,-71.9546
Marlow,34.6296,-97.9578
La Grange,29.9129,-96.8768
Argo,33.6963,-86.5063
Jonesboro,33.5211,-84.3548
Lincoln Park,38.4255,-105.2132
Holiday City South,39.9533,-74.2367
Boulevard Park,47.5137,-122.3160
Heritage Village,41.4855,-73.2349
Wayland,42.6725,-85.6408
Palacios,28.7171,-96.2334
Moxee,46.5640,-120.3966
Old Westbury,40.7866,-73.5975
Canton,35.5516,-82.8407
Atlantic Highlands,40.4112,-74.0295
Sullivan,39.5951,-88.6084
Newport,34.7720,-76.8772
Silver Lake,40.7804,-74.1829
Beaver,40.6936,-80.3074
Wahneta,27.9574,-81.7287
Nikiski,60.7152,-151.2317
San Carlos,33.3500,-110.4654
Bloomfield Hills,42.5780,-83.2456
Larch Way,47.8429,-122.2528
Perryville,39.5737,-76.0668
Scottdale,40.1034,-79.5898
Ligonier,41.4625,-85.5948
Portola Valley,37.3711,-122.2202
Thornwood,41.1184,-73.7795
McLoud,35.4081,-97.0990
Barboursville,38.4067,-82.2964
Soldotna,60.4862,-151.0672
Prairie du Sac,43.2920,-89.7353
Lafayette,45.2463,-123.1115
Grape Creek,31.5817,-100.5474
Hayfield,38.7536,-77.1321
Phoenix,42.2749,-122.8154
India Hook,35.0142,-81.0378
Huntingdon,36.0052,-88.4181
Ludlow,39.0904,-84.5498
Hunters Creek Village,29.7715,-95.4987
Pittsburg,32.9996,-94.9668
Edgewood,41.8783,-80.7461
Summerville,34.4788,-85.3491
Armonk,41.1319,-73.7138
Phoenix Lake,38.0076,-120.3090
Minersville,40.6908,-76.2594
Breese,38.6138,-89.5230
Shackle Island,36.3775,-86.6168
Devine,29.1456,-98.9049
Woodmore,38.9222,-76.7810
Harrogate,36.5752,-83.6462
New Lexington,39.7160,-82.2080
Wyldwood,30.1299,-97.4800
Santa Bárbara,18.3954,-65.9172
Armona,36.3166,-119.7054
Wayzata,44.9670,-93.5160
Lorane,40.2921,-75.8486
Scott City,37.2243,-89.5360
Bay Hill,28.4559,-81.5122
Dewey-Humboldt,34.5174,-112.2496
Watseka,40.7752,-87.7304
Waverly,42.0119,-76.5406
La Verkin,37.2309,-113.2523
Hallsville,32.5021,-94.5700
Louisville,35.8247,-84.0552
Bagdad,30.5824,-87.0447
Salinas,17.9778,-66.2962
Rose Hill,37.5702,-97.1361
Belton,34.5237,-82.4938
Ford City,35.1647,-119.4584
Woodville,30.3120,-84.2611
Hebbronville,27.3251,-98.6857
La Vale,39.6625,-78.8229
Mathis,28.0909,-97.8170
Crescent Springs,39.0553,-84.5787
North Wilkesboro,36.1728,-81.1390
Vilonia,35.0807,-92.2088
Falfurrias,27.2243,-98.1452
Isle of Palms,32.8043,-79.7552
Oak Valley,39.8055,-75.1589
Wanamassa,40.2366,-74.0294
Prescott,44.7523,-92.7882
Hamburg,40.5561,-75.9825
Magnolia,39.8562,-75.0365
Unalaska,53.8984,-166.5680
Dawson,31.7721,-84.4437
Haleyville,34.2331,-87.6175
Wellington,41.1613,-82.2255
Spackenkill,41.6547,-73.9100
Kewaskum,43.5177,-88.2306
Kaplan,30.0060,-92.2840
West Laurel,39.1134,-76.8924
Scottsville,36.7544,-86.2053
Huxley,41.8965,-93.5920
Ivanhoe,36.3834,-119.2200
Suquamish,47.7238,-122.5830
Hampton,42.7420,-93.2050
Tarentum,40.6043,-79.7602
Wadena,46.4450,-95.1285
El Jebel,39.4050,-107.0921
Rogersville,37.1148,-93.0742
Adamsville,33.6073,-86.9740
Georgetown,38.8684,-83.8992
Montauk,41.0466,-71.9465
North Braddock,40.4023,-79.8533
Dyersville,42.4818,-91.1178
Pocomoke City,38.0635,-75.5553
Medford,45.1365,-90.3436
Chula Vista,28.6573,-100.4220
Friendship Heights Village,38.9633,-77.0898
Mauston,43.7995,-90.0775
Jasper,30.5061,-82.9540
Parker,30.1289,-85.6008
Reedsport,43.6983,-124.1121
Sykesville,39.3716,-76.9716
Hunter,39.4940,-84.2852
Huber Ridge,40.0909,-82.9174
Union Mill,38.7978,-77.3815
Normandy,38.7071,-90.3009
The College of New Jersey,40.2689,-74.7764
Hometown,41.7312,-87.7311
Lamar,37.4945,-94.2791
Boalsburg,40.7783,-77.7734
Pearl River,32.7889,-89.2384
Pocola,35.2455,-94.4775
Arabi,29.9562,-89.9986
Belleair,27.9365,-82.8114
Caro,43.4891,-83.4025
Waverly,40.9111,-96.5341
Denair,37.5254,-120.7974
Shenandoah,40.8167,-76.2003
Buckingham,26.6613,-81.7402
Brittany Farms-The Highlands,40.2690,-75.2140
Mount Olive,35.1997,-78.0662
Whiteriver,33.8358,-109.9616
Waverly,36.0939,-87.7847
Peotone,41.3308,-87.7956
Slatington,40.7543,-75.6114
Malmstrom AFB,47.5059,-111.1825
Farrell,41.2112,-80.4971
Baldwin,44.9540,-92.3709
Canton,32.5546,-95.8641
Whiteland,39.5505,-86.0739
Nellis AFB,36.2466,-115.0571
Paintsville,37.8163,-82.8089
Westville,39.8704,-75.1302
Buchanan,41.8283,-86.3656
Saukville,43.3847,-87.9439
Rosedale,47.3452,-122.6369
Winter Beach,27.7120,-80.4254
Nelsonville,39.4561,-82.2211
Chelan,47.8415,-120.0262
Bradley Beach,40.2018,-74.0128
National Harbor,38.7876,-77.0113
Esperance,47.7937,-122.3469
Fayette,33.6943,-87.8307
Indian River Shores,27.7084,-80.3851
French Island,43.8593,-91.2614
Wiggins,30.8557,-89.1386
Danville,40.9615,-76.6121
Ashdown,33.6746,-94.1265
Medford Lakes,39.8581,-74.8053
Woodruff,34.7421,-82.0371
Gaylord,45.0208,-84.6809
Highland Beach,26.4087,-80.0661
Sinking Spring,40.3242,-76.0235
Lonoke,34.7906,-91.9072
Chalfont,40.2893,-75.2095
Anna,37.4612,-89.2388
Middleville,42.7138,-85.4693
Euharlee,34.1441,-84.9327
Osawatomie,38.5063,-94.9486
Forest City,43.2570,-93.6366
Singac,40.8849,-74.2431
Bristow,35.8336,-96.3944
Sharpsville,41.2595,-80.4813
